Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Month,Unique Category,,Unique Month,Post Appeared,,,,
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,disgust,29-05-2021 10:06,GIF,soccer,negative,0,May,,,,,,,,
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,love,16-09-2020 00:36,GIF,soccer,positive,65,Sep,,,,,,,,
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,indifferent,28-07-2020 16:53,GIF,soccer,neutral,20,Jul,,,,,,,,
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,worried,11-04-2021 11:02,GIF,soccer,negative,12,Apr,,,,,,,,
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,want,18-03-2021 12:05,GIF,soccer,positive,70,Mar,,,,,,,,
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,worried,27-03-2021 09:14,GIF,soccer,negative,12,Mar,,,,,,,,
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,love,22-03-2021 16:32,GIF,soccer,positive,65,Mar,,,,,,,,
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,adore,10-11-2020 13:15,GIF,soccer,positive,72,Nov,,,,,,,,
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,scared,17-04-2021 08:16,GIF,soccer,negative,15,Apr,,,,,,,,
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,super love,23-09-2020 03:07,GIF,soccer,positive,75,Sep,,,,,,,,
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,peeking,27-01-2021 19:42,GIF,soccer,neutral,35,Jan,,,,,,,,
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,indifferent,25-10-2020 23:43,GIF,soccer,neutral,20,Oct,,,,,,,,
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,hate,30-09-2020 19:12,GIF,soccer,negative,5,Sep,,,,,,,,
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,love,07-08-2020 04:05,GIF,soccer,positive,65,Aug,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,super love,20-12-2020 01:05,photo,public speaking,positive,75,Dec,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,heart,17-01-2021 14:02,photo,public speaking,positive,60,Jan,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,scared,18-02-2021 19:25,photo,public speaking,negative,15,Feb,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,indifferent,06-12-2020 14:05,photo,public speaking,neutral,20,Dec,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,peeking,20-09-2020 06:35,photo,public speaking,neutral,35,Sep,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,cherish,16-01-2021 05:22,photo,public speaking,positive,70,Jan,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,indifferent,09-11-2020 09:52,photo,public speaking,neutral,20,Nov,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,heart,02-01-2021 19:49,photo,public speaking,positive,60,Jan,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,indifferent,18-06-2020 22:06,photo,public speaking,neutral,20,Jun,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,heart,22-05-2021 15:08,photo,public speaking,positive,60,May,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,adore,23-09-2020 23:45,photo,public speaking,positive,72,Sep,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,want,25-02-2021 03:16,photo,public speaking,positive,70,Feb,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,interested,26-12-2020 17:17,photo,public speaking,positive,30,Dec,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,heart,27-07-2020 22:14,photo,public speaking,positive,60,Jul,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,disgust,10-10-2020 10:42,photo,public speaking,negative,0,Oct,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,adore,23-05-2021 01:35,photo,public speaking,positive,72,May,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,dislike,05-11-2020 00:51,photo,public speaking,negative,10,Nov,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,like,05-05-2021 05:32,photo,public speaking,positive,50,May,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,cherish,27-06-2020 00:50,photo,public speaking,positive,70,Jun,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,intrigued,23-03-2021 06:06,photo,public speaking,positive,45,Mar,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,intrigued,24-04-2021 16:48,photo,public speaking,positive,45,Apr,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,heart,27-06-2020 01:58,photo,public speaking,positive,60,Jun,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,indifferent,21-08-2020 06:57,photo,public speaking,neutral,20,Aug,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,hate,13-03-2021 00:57,photo,public speaking,negative,5,Mar,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,heart,27-05-2021 15:32,photo,public speaking,positive,60,May,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,adore,09-10-2020 11:41,photo,public speaking,positive,72,Oct,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,peeking,07-06-2021 03:51,photo,public speaking,neutral,35,Jun,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,like,19-03-2021 01:03,photo,public speaking,positive,50,Mar,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,disgust,22-07-2020 12:05,photo,public speaking,negative,0,Jul,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,disgust,05-12-2020 14:06,photo,public speaking,negative,0,Dec,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,dislike,13-05-2021 22:18,photo,public speaking,negative,10,May,,,,,,,,
37c5a8aa-d239-4b94-ae68-2754825d36ff,love,21-03-2021 19:24,photo,public speaking,positive,65,Mar,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,want,26-12-2020 16:36,photo,education,positive,70,Dec,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,heart,25-04-2021 11:51,photo,education,positive,60,Apr,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,intrigued,24-08-2020 06:38,photo,education,positive,45,Aug,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,hate,30-07-2020 08:03,photo,education,negative,5,Jul,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,love,24-03-2021 06:40,photo,education,positive,65,Mar,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,scared,06-09-2020 13:07,photo,education,negative,15,Sep,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,intrigued,23-11-2020 09:58,photo,education,positive,45,Nov,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,scared,13-03-2021 16:51,photo,education,negative,15,Mar,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,peeking,13-03-2021 14:42,photo,education,neutral,35,Mar,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,worried,03-02-2021 03:57,photo,education,negative,12,Feb,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,interested,13-02-2021 15:52,photo,education,positive,30,Feb,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,disgust,25-09-2020 15:17,photo,education,negative,0,Sep,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,want,22-09-2020 12:45,photo,education,positive,70,Sep,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,adore,21-08-2020 11:13,photo,education,positive,72,Aug,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,indifferent,04-01-2021 12:40,photo,education,neutral,20,Jan,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,hate,12-08-2020 03:01,photo,education,negative,5,Aug,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,worried,31-01-2021 19:11,photo,education,negative,12,Jan,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,like,14-02-2021 15:25,photo,education,positive,50,Feb,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,scared,31-03-2021 22:45,photo,education,negative,15,Mar,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,scared,24-05-2021 15:01,photo,education,negative,15,May,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,adore,27-05-2021 18:18,photo,education,positive,72,May,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,like,07-12-2020 02:55,photo,education,positive,50,Dec,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,dislike,20-03-2021 15:40,photo,education,negative,10,Mar,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,super love,05-09-2020 16:12,photo,education,positive,75,Sep,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,intrigued,19-03-2021 13:28,photo,education,positive,45,Mar,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,super love,06-08-2020 15:56,photo,education,positive,75,Aug,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,interested,12-10-2020 04:04,photo,education,positive,30,Oct,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,hate,15-09-2020 20:06,photo,education,negative,5,Sep,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,indifferent,14-09-2020 16:15,video,science,neutral,20,Sep,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,want,11-08-2020 18:48,video,science,positive,70,Aug,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,peeking,05-02-2021 20:09,video,science,neutral,35,Feb,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,heart,01-02-2021 08:32,video,science,positive,60,Feb,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,interested,11-10-2020 16:32,video,science,positive,30,Oct,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,love,23-01-2021 09:45,video,science,positive,65,Jan,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,heart,25-10-2020 00:16,video,science,positive,60,Oct,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,peeking,08-12-2020 16:26,video,science,neutral,35,Dec,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,love,04-10-2020 15:56,video,science,positive,65,Oct,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,super love,12-10-2020 22:26,video,science,positive,75,Oct,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,cherish,05-06-2021 20:44,video,science,positive,70,Jun,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,16-04-2021 08:54,video,science,positive,45,Apr,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,indifferent,30-07-2020 18:03,video,science,neutral,20,Jul,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,like,16-12-2020 22:29,video,science,positive,50,Dec,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,hate,25-06-2020 14:09,video,science,negative,5,Jun,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,want,21-07-2020 15:14,video,science,positive,70,Jul,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,interested,09-05-2021 18:12,video,science,positive,30,May,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,hate,27-01-2021 03:28,video,science,negative,5,Jan,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,02-09-2020 15:38,video,science,positive,45,Sep,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,scared,07-11-2020 01:34,video,science,negative,15,Nov,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,peeking,02-07-2020 00:53,video,science,neutral,35,Jul,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,peeking,21-08-2020 05:29,video,science,neutral,35,Aug,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,dislike,18-11-2020 22:30,video,science,negative,10,Nov,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,26-08-2020 05:35,video,science,positive,45,Aug,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,dislike,26-05-2021 23:25,video,science,negative,10,May,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,heart,15-04-2021 13:16,video,science,positive,60,Apr,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,dislike,11-01-2021 14:12,video,science,negative,10,Jan,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,15-10-2020 20:39,video,science,positive,45,Oct,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,want,21-11-2020 03:20,video,science,positive,70,Nov,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,29-06-2020 07:02,video,science,positive,45,Jun,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,want,24-05-2021 18:07,video,science,positive,70,May,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,scared,25-08-2020 15:32,video,science,negative,15,Aug,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,heart,16-11-2020 11:16,video,science,positive,60,Nov,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,disgust,21-04-2021 04:33,video,science,negative,0,Apr,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,15-08-2020 02:16,video,science,positive,45,Aug,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,like,25-05-2021 20:38,video,science,positive,50,May,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,cherish,30-11-2020 12:41,video,science,positive,70,Nov,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,adore,30-03-2021 22:06,video,science,positive,72,Mar,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,adore,28-07-2020 08:01,video,science,positive,72,Jul,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,07-08-2020 18:30,video,science,positive,45,Aug,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,peeking,23-06-2020 08:07,photo,fitness,neutral,35,Jun,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,want,20-10-2020 10:28,photo,fitness,positive,70,Oct,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,disgust,10-11-2020 17:18,photo,fitness,negative,0,Nov,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,peeking,25-01-2021 08:38,photo,fitness,neutral,35,Jan,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,adore,10-11-2020 18:23,photo,fitness,positive,72,Nov,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,intrigued,20-01-2021 18:43,photo,fitness,positive,45,Jan,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,heart,14-01-2021 06:51,photo,fitness,positive,60,Jan,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,dislike,30-01-2021 11:33,photo,fitness,negative,10,Jan,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,hate,18-12-2020 11:31,photo,fitness,negative,5,Dec,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,peeking,13-08-2020 01:09,photo,fitness,neutral,35,Aug,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,peeking,30-12-2020 20:48,photo,fitness,neutral,35,Dec,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,heart,15-03-2021 22:35,photo,fitness,positive,60,Mar,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,cherish,21-07-2020 15:49,photo,fitness,positive,70,Jul,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,disgust,24-04-2021 14:41,photo,fitness,negative,0,Apr,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,scared,12-02-2021 19:53,photo,fitness,negative,15,Feb,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,like,15-01-2021 16:48,photo,fitness,positive,50,Jan,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,super love,20-03-2021 19:23,photo,fitness,positive,75,Mar,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,intrigued,24-09-2020 07:01,photo,fitness,positive,45,Sep,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,love,01-04-2021 13:34,photo,fitness,positive,65,Apr,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,peeking,16-11-2020 17:20,photo,fitness,neutral,35,Nov,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,dislike,04-08-2020 09:43,photo,fitness,negative,10,Aug,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,hate,21-07-2020 14:18,photo,fitness,negative,5,Jul,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,intrigued,18-04-2021 03:17,photo,fitness,positive,45,Apr,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,super love,31-01-2021 14:02,photo,fitness,positive,75,Jan,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,worried,02-10-2020 17:35,photo,fitness,negative,12,Oct,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,scared,29-09-2020 23:12,photo,fitness,negative,15,Sep,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,cherish,25-07-2020 05:22,photo,fitness,positive,70,Jul,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,dislike,04-10-2020 16:57,photo,fitness,negative,10,Oct,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,disgust,15-02-2021 00:44,photo,fitness,negative,0,Feb,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,want,15-08-2020 18:34,GIF,culture,positive,70,Aug,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,hate,11-02-2021 05:48,GIF,culture,negative,5,Feb,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,disgust,07-10-2020 05:43,GIF,culture,negative,0,Oct,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,worried,21-05-2021 15:49,GIF,culture,negative,12,May,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,worried,20-09-2020 07:17,GIF,culture,negative,12,Sep,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,super love,26-02-2021 16:39,GIF,culture,positive,75,Feb,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,hate,15-12-2020 19:43,GIF,culture,negative,5,Dec,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,indifferent,05-08-2020 15:14,GIF,culture,neutral,20,Aug,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,peeking,31-03-2021 13:23,GIF,culture,neutral,35,Mar,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,heart,20-05-2021 00:27,GIF,culture,positive,60,May,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,love,07-05-2021 16:33,GIF,culture,positive,65,May,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,worried,31-01-2021 13:59,GIF,culture,negative,12,Jan,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,dislike,20-06-2020 14:28,GIF,culture,negative,10,Jun,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,like,11-09-2020 00:24,GIF,culture,positive,50,Sep,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,indifferent,07-04-2021 07:30,GIF,culture,neutral,20,Apr,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,interested,15-04-2021 17:10,GIF,culture,positive,30,Apr,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,interested,19-01-2021 21:36,GIF,culture,positive,30,Jan,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,cherish,20-04-2021 18:21,GIF,culture,positive,70,Apr,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,peeking,28-12-2020 17:29,GIF,culture,neutral,35,Dec,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,adore,10-03-2021 09:45,GIF,culture,positive,72,Mar,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,indifferent,05-09-2020 09:18,GIF,culture,neutral,20,Sep,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,indifferent,22-07-2020 11:00,GIF,culture,neutral,20,Jul,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,worried,01-07-2020 22:07,GIF,culture,negative,12,Jul,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,peeking,18-03-2021 14:26,GIF,culture,neutral,35,Mar,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,interested,20-07-2020 23:08,GIF,culture,positive,30,Jul,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,interested,28-09-2020 08:41,GIF,culture,positive,30,Sep,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,dislike,11-05-2021 11:07,GIF,culture,negative,10,May,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,super love,26-03-2021 06:54,GIF,culture,positive,75,Mar,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,worried,18-05-2021 14:59,GIF,culture,negative,12,May,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,want,19-07-2020 11:43,GIF,culture,positive,70,Jul,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,intrigued,22-06-2020 17:16,GIF,culture,positive,45,Jun,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,heart,21-04-2021 03:13,GIF,culture,positive,60,Apr,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,like,24-08-2020 13:22,GIF,culture,positive,50,Aug,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,adore,02-12-2020 12:54,GIF,culture,positive,72,Dec,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,scared,02-08-2020 17:18,GIF,culture,negative,15,Aug,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,indifferent,06-08-2020 03:29,GIF,culture,neutral,20,Aug,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,disgust,05-06-2021 15:29,GIF,culture,negative,0,Jun,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,scared,23-10-2020 07:03,GIF,culture,negative,15,Oct,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,peeking,18-07-2020 23:23,GIF,culture,neutral,35,Jul,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,heart,14-09-2020 05:04,GIF,culture,positive,60,Sep,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,hate,03-01-2021 19:45,GIF,culture,negative,5,Jan,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,scared,07-08-2020 21:58,GIF,culture,negative,15,Aug,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,indifferent,12-03-2021 08:30,GIF,culture,neutral,20,Mar,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,disgust,05-08-2020 12:42,GIF,culture,negative,0,Aug,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,interested,21-07-2020 19:28,audio,science,positive,30,Jul,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,peeking,28-01-2021 03:51,audio,science,neutral,35,Jan,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,worried,24-01-2021 21:23,audio,science,negative,12,Jan,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,hate,11-11-2020 20:07,audio,science,negative,5,Nov,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,hate,05-09-2020 22:08,audio,science,negative,5,Sep,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,peeking,11-10-2020 21:02,audio,science,neutral,35,Oct,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,cherish,02-03-2021 23:55,audio,science,positive,70,Mar,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,peeking,28-08-2020 00:51,audio,science,neutral,35,Aug,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,like,27-07-2020 13:58,audio,science,positive,50,Jul,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,disgust,22-11-2020 20:07,audio,science,negative,0,Nov,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,intrigued,11-09-2020 09:52,audio,science,positive,45,Sep,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,worried,30-12-2020 11:38,audio,science,negative,12,Dec,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,interested,31-05-2021 12:54,audio,science,positive,30,May,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,peeking,15-03-2021 19:09,audio,science,neutral,35,Mar,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,love,04-04-2021 06:02,audio,science,positive,65,Apr,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,interested,19-05-2021 04:49,audio,science,positive,30,May,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,disgust,12-11-2020 00:03,audio,science,negative,0,Nov,,,,,,,,
e4127cae-c2e9-4321-919a-be6d11636808,worried,21-01-2021 22:37,audio,science,negative,12,Jan,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,dislike,24-02-2021 00:38,video,food,negative,10,Feb,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,dislike,05-09-2020 00:38,video,food,negative,10,Sep,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,disgust,23-10-2020 15:26,video,food,negative,0,Oct,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,heart,07-10-2020 23:10,video,food,positive,60,Oct,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,super love,24-11-2020 06:48,video,food,positive,75,Nov,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,04-10-2020 01:24,video,food,negative,5,Oct,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,27-06-2020 15:23,video,food,negative,5,Jun,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,24-12-2020 18:43,video,food,negative,5,Dec,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,heart,18-12-2020 11:50,video,food,positive,60,Dec,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,31-07-2020 19:35,video,food,negative,5,Jul,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,super love,15-02-2021 15:14,video,food,positive,75,Feb,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,dislike,08-04-2021 20:59,video,food,negative,10,Apr,,,,,,,,
